original_path,path
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/multimodal_decoder_attn.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/multimodal_decoder_attn.py
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/reference_Seam.yaml,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/reference_Seam.yaml
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/reference_av2_stream.yaml,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/reference_av2_stream.yaml
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/reference_config.yaml,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/reference_config.yaml
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/seam.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/seam.py
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/transformer_blocks.py,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Configuration_and_Source/transformer_blocks.py
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/ENVIRONMENT.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/ENVIRONMENT.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/HEARTBEAT.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/HEARTBEAT.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/INPUT_HASHES.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/INPUT_HASHES.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/README.md,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/README.md
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/RESUME.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/RESUME.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/RUN_MANIFEST.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/RUN_MANIFEST.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/RUN_STATUS.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/RUN_STATUS.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/SOURCE_HASHES.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/SOURCE_HASHES.json
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Summary.md,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Summary.md
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Terminal.txt,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/Terminal.txt
Lab 3/SEAM_80_Epoch_Combined_Run/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/protocol.json,Studies/SEAM/Combined_Extension/Results/SEAM_AV2_80EPOCH_COMBINED_20260906-144118/protocol.json
Lab 3/SEAM_80_Epoch_Combined_Run/TERMINAL_COMMANDS.md,Studies/SEAM/Combined_Extension/TERMINAL_COMMANDS.md
Lab 3/SEAM_80_Epoch_Combined_Run/TESTING.md,Studies/SEAM/Combined_Extension/TESTING.md
Lab 3/SEAM_80_Epoch_Combined_Run/combined_model.py,Studies/SEAM/Combined_Extension/combined_model.py
Lab 3/SEAM_80_Epoch_Combined_Run/common.py,Studies/SEAM/Combined_Extension/common.py
Lab 3/SEAM_80_Epoch_Combined_Run/launch_combined.sh,Studies/SEAM/Combined_Extension/launch_combined.sh
Lab 3/SEAM_80_Epoch_Combined_Run/protocol.json,Studies/SEAM/Combined_Extension/protocol.json
Lab 3/SEAM_80_Epoch_Combined_Run/publish_combined.py,Studies/SEAM/Combined_Extension/publish_combined.py
Lab 3/SEAM_80_Epoch_Combined_Run/run_combined.py,Studies/SEAM/Combined_Extension/run_combined.py
Lab 3/SEAM_80_Epoch_Combined_Run/setup_combined.py,Studies/SEAM/Combined_Extension/setup_combined.py
Lab 3/SEAM_80_Epoch_Combined_Run/test_combined.py,Studies/SEAM/Combined_Extension/test_combined.py
Lab 3/SEAM_80_Epoch_Combined_Run/train_combined.py,Studies/SEAM/Combined_Extension/train_combined.py
Lab 3/SEAM_AV2_Mamba_3_Run/ARTICLE_AND_CODE_AUDIT.md,Studies/SEAM/State_Space_Integration/ARTICLE_AND_CODE_AUDIT.md
Lab 3/SEAM_AV2_Mamba_3_Run/README.md,Studies/SEAM/State_Space_Integration/README.md
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/.gitignore,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/.gitignore
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/CHECKPOINTS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/CHECKPOINTS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/CURRENT_ERRORS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/CURRENT_ERRORS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/README.md,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/README.md
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/RUN_STATUS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/RUN_STATUS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/Summary.md,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/Summary.md
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/Terminal.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/Terminal.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/.gitignore,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/.gitignore
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/CHECKPOINTS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/CHECKPOINTS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/LOG_TAIL.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/LOG_TAIL.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/RUN_MANIFEST.json,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/RUN_MANIFEST.json
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/STATUS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/STATUS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/Summary.md,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/Summary.md
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/config/Seam.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/config/Seam.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/config/av2_stream.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/config/av2_stream.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/config/config.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/baseline/config/config.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/.gitignore,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/.gitignore
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/CHECKPOINTS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/CHECKPOINTS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/LOG_TAIL.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/LOG_TAIL.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/RUN_MANIFEST.json,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/RUN_MANIFEST.json
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/STATUS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/STATUS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/Summary.md,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/Summary.md
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/config/Seam.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/config/Seam.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/config/av2_stream.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/config/av2_stream.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/config/config.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_agent_add/config/config.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/.gitignore,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/.gitignore
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/CHECKPOINTS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/CHECKPOINTS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/LOG_TAIL.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/LOG_TAIL.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/RUN_MANIFEST.json,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/RUN_MANIFEST.json
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/STATUS.txt,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/STATUS.txt
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/Summary.md,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/Summary.md
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/config/Seam.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/config/Seam.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/config/av2_stream.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/config/av2_stream.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/config/config.yaml,Studies/SEAM/State_Space_Integration/Results/SEAM_AV2_MAMBA_3RUN_20260824-202936/mamba_future_replace/config/config.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/SOURCE_PROVENANCE.md,Studies/SEAM/State_Space_Integration/SOURCE_PROVENANCE.md
Lab 3/SEAM_AV2_Mamba_3_Run/TERMINAL_COMMANDS.md,Studies/SEAM/State_Space_Integration/TERMINAL_COMMANDS.md
Lab 3/SEAM_AV2_Mamba_3_Run/generate_seam_suite_snapshot.py,Studies/SEAM/State_Space_Integration/generate_seam_suite_snapshot.py
Lab 3/SEAM_AV2_Mamba_3_Run/generate_seam_summary.py,Studies/SEAM/State_Space_Integration/generate_seam_summary.py
Lab 3/SEAM_AV2_Mamba_3_Run/install_seam_environment.sh,Studies/SEAM/State_Space_Integration/install_seam_environment.sh
Lab 3/SEAM_AV2_Mamba_3_Run/launch_lab3_seam_3run.sh,Studies/SEAM/State_Space_Integration/launch_lab3_seam_3run.sh
Lab 3/SEAM_AV2_Mamba_3_Run/preflight_seam_variants.py,Studies/SEAM/State_Space_Integration/preflight_seam_variants.py
Lab 3/SEAM_AV2_Mamba_3_Run/publish_seam_result.sh,Studies/SEAM/State_Space_Integration/publish_seam_result.sh
Lab 3/SEAM_AV2_Mamba_3_Run/publish_seam_suite_snapshot.sh,Studies/SEAM/State_Space_Integration/publish_seam_suite_snapshot.sh
Lab 3/SEAM_AV2_Mamba_3_Run/requirements-lab3.txt,Studies/SEAM/State_Space_Integration/requirements-lab3.txt
Lab 3/SEAM_AV2_Mamba_3_Run/run_seam_3run_suite.sh,Studies/SEAM/State_Space_Integration/run_seam_3run_suite.sh
Lab 3/SEAM_AV2_Mamba_3_Run/setup_lab3_seam_3run.py,Studies/SEAM/State_Space_Integration/setup_lab3_seam_3run.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/README.md,Studies/SEAM/State_Space_Integration/upstream/seam-main/README.md
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/config.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/config.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/datamodule/av2.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/datamodule/av2.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/datamodule/av2_ma.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/datamodule/av2_ma.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/datamodule/av2_stream.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/datamodule/av2_stream.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/model/Seam.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/model/Seam.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/model/Seam_I.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/model/Seam_I.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/conf/model/Seam_ma.yaml,Studies/SEAM/State_Space_Integration/upstream/seam-main/conf/model/Seam_ma.yaml
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/eval.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/eval.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/preprocess.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/preprocess.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/requirements.txt,Studies/SEAM/State_Space_Integration/upstream/seam-main/requirements.txt
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/__init__.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/__init__.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/datamodules/__init__.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/datamodules/__init__.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/datamodules/av2_data_utils.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/datamodules/av2_data_utils.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/datamodules/av2_datamodule.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/datamodules/av2_datamodule.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/datamodules/av2_dataset.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/datamodules/av2_dataset.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/datamodules/av2_extractor.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/datamodules/av2_extractor.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/__init__.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/__init__.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/actor_mr.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/actor_mr.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/avg_brier_min_fde.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/avg_brier_min_fde.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/avg_min_ade.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/avg_min_ade.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/avg_min_fde.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/avg_min_fde.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/min_ade.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/min_ade.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/min_fde.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/min_fde.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/mr.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/mr.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/metrics/utils.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/metrics/utils.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/__init__.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/__init__.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/__init__.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/__init__.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/custom_transformer_blocks.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/custom_transformer_blocks.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/lane_embedding.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/lane_embedding.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/mamba_layers.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/mamba_layers.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/mln.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/mln.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/multimodal_decoder_attn.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/multimodal_decoder_attn.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/layers/transformer_blocks.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/layers/transformer_blocks.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/ma_seam.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/ma_seam.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/pl_modules.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/pl_modules.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/model/seam.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/model/seam.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/utils/__init__.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/utils/__init__.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/utils/ma_submission_av2.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/utils/ma_submission_av2.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/utils/ma_submission_protocol.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/utils/ma_submission_protocol.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/utils/optim.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/utils/optim.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/utils/submission_av2.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/utils/submission_av2.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/src/utils/vis.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/src/utils/vis.py
Lab 3/SEAM_AV2_Mamba_3_Run/upstream/seam-main/train.py,Studies/SEAM/State_Space_Integration/upstream/seam-main/train.py
Lab 3/attention_variants.py,Studies/SHARP/Attention_Operators/attention_variants.py
Lab 3/compare_results.py,Studies/SHARP/Attention_Operators/compare_results.py
Lab 3/eval_to_json.py,Studies/SHARP/Attention_Operators/eval_to_json.py
Lab 3/find_best_checkpoint.py,Studies/SHARP/Attention_Operators/find_best_checkpoint.py
Lab 3/setup_lab3_attention_ablation.py,Studies/SHARP/Attention_Operators/setup_lab3_attention_ablation.py
Lab 3/sharp_original/README.md,Studies/SHARP/Attention_Operators/sharp_original/README.md
Lab 3/sharp_original/conf/config.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/config.yaml
Lab 3/sharp_original/conf/config_ma.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/config_ma.yaml
Lab 3/sharp_original/conf/datamodule/av1_stream.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/datamodule/av1_stream.yaml
Lab 3/sharp_original/conf/datamodule/av2_ma.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/datamodule/av2_ma.yaml
Lab 3/sharp_original/conf/datamodule/av2_stream.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/datamodule/av2_stream.yaml
Lab 3/sharp_original/conf/datamodule/nus_stream.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/datamodule/nus_stream.yaml
Lab 3/sharp_original/conf/model/Sharp_av1.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/model/Sharp_av1.yaml
Lab 3/sharp_original/conf/model/Sharp_av2.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/model/Sharp_av2.yaml
Lab 3/sharp_original/conf/model/Sharp_ma.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/model/Sharp_ma.yaml
Lab 3/sharp_original/conf/model/Sharp_nus.yaml,Studies/SHARP/Attention_Operators/sharp_original/conf/model/Sharp_nus.yaml
Lab 3/sharp_original/eval.py,Studies/SHARP/Attention_Operators/sharp_original/eval.py
Lab 3/sharp_original/preprocess.py,Studies/SHARP/Attention_Operators/sharp_original/preprocess.py
Lab 3/sharp_original/requirements.txt,Studies/SHARP/Attention_Operators/sharp_original/requirements.txt
Lab 3/sharp_original/src/__init__.py,Studies/SHARP/Attention_Operators/sharp_original/src/__init__.py
Lab 3/sharp_original/src/datamodules/__init__.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/__init__.py
Lab 3/sharp_original/src/datamodules/av1_datamodule.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av1_datamodule.py
Lab 3/sharp_original/src/datamodules/av1_dataset.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av1_dataset.py
Lab 3/sharp_original/src/datamodules/av1_extractor.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av1_extractor.py
Lab 3/sharp_original/src/datamodules/av2_data_utils.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av2_data_utils.py
Lab 3/sharp_original/src/datamodules/av2_datamodule.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av2_datamodule.py
Lab 3/sharp_original/src/datamodules/av2_dataset.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av2_dataset.py
Lab 3/sharp_original/src/datamodules/av2_extractor.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/av2_extractor.py
